Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2004","2004","t","6527","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2005","2005","t","11331","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2006","2006","t","14276","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2007","2007","t","19600","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2008","2008","t","8545","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2009","2009","t","9190","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2010","2010","t","14398","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2011","2011","t","11348","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2012","2012","t","12480","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2013","2013","t","10379","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2014","2014","t","7519.85","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2015","2015","t","11133.57","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2016","2016","t","11193.32","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2017","2017","t","8773.98","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2018","2018","t","10678.49","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2019","2019","t","13497.12","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2020","2020","t","13494.92","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2021","2021","t","19847.12","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","34550","Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils","2022","2022","t","13292.62","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1966","1966","t","20","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1972","1972","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1973","1973","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1974","1974","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1976","1976","t","0","A","Official figure",""
