ensembl_gene_id,occipital neocortex,primary motor-sensory cortex (samples),amygdaloid complex,medial ganglionic eminence,posterior (caudal) superior temporal cortex (area 22c),upper (rostral) rhombic lip,caudal ganglionic eminence,dorsal thalamus,anterior (rostral) cingulate (medial prefrontal) cortex,dorsolateral prefrontal cortex,orbital frontal cortex,lateral ganglionic eminence,"inferolateral temporal cortex (area TEv, area 20)",hippocampus (hippocampal formation),ventrolateral prefrontal cortex,parietal neocortex,geneID
ENSG00000173221,2.828093,2.476416,2.480004,1.637229,2.456201,2.679195,1.504617,0.790703,2.285881,4.668777,3.164977,1.688283,2.705956,1.716524,4.230376,2.621667,ENSG00000173221
ENSG00000173226,14.1619,11.734322,9.74403,12.494112,8.793837,6.312388,11.803341,8.254427,13.578403,15.41536,10.698283,10.133396,8.111058,11.734471,11.52063,10.9634,ENSG00000173226
ENSG00000173227,0.013326,0.06408,0.11779,0.05875,0.076717,0.888755,0.019633,0.225683,0.05004,0.022621,0.068922,0.117305,0.201784,0.080746,0.051818,0.0717,ENSG00000173227
ENSG00000173230,1.966649,8.02416,2.920256,3.808045,4.625125,5.618451,4.281455,3.354016,1.708558,1.063812,1.291407,7.675631,3.215422,3.221614,2.285736,5.021699,ENSG00000173230
ENSG00000173231,0.152824,0.247886,0.074561,0.567803,0.511006,0.143353,0.18012,0.034578,0.151819,0.083012,0.555149,0.033731,0.347913,0.225588,0.276241,0.282456,ENSG00000173231
ENSG00000173237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173237
ENSG00000173239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173239
ENSG00000173250,0.023391,0.0,0.057061,0.021756,0.057569,0.054854,0.011487,0.0,0.014672,0.031764,0.075867,0.025814,0.05547,0.0,0.060636,0.012009,ENSG00000173250
ENSG00000173253,0.0,0.0,0.030089,0.02279,0.0,0.02873,0.012115,0.0,0.0,0.01675,0.016002,0.027224,0.0234,0.0,0.0,0.037995,ENSG00000173253
ENSG00000173258,0.323037,0.393811,0.41433,0.315238,0.293833,0.317604,0.408825,0.250493,0.519299,0.093688,0.252207,0.356967,0.481637,0.443629,0.20087,0.283015,ENSG00000173258
ENSG00000173261,0.0,0.196474,0.0,0.0,0.171884,0.192549,0.0,0.123852,0.068669,0.0,0.0,0.240001,0.0,0.115431,0.070948,0.0,ENSG00000173261
ENSG00000173262,0.018938,0.0,0.003832,0.029872,0.033799,0.037453,0.012429,0.035939,0.016204,0.03508,0.094657,0.006838,0.018378,0.040489,0.025112,0.026257,ENSG00000173262
ENSG00000173264,10.409544,8.820098,12.844021,10.848962,10.682738,17.045946,10.898045,14.135963,9.948911,10.894349,11.942857,10.367989,12.730738,12.285385,10.411445,10.094953,ENSG00000173264
ENSG00000173267,2.790827,1.677715,0.936981,1.913194,1.198333,20.201961,1.493674,2.067649,5.140826,2.974894,2.964057,0.816344,0.72868,3.734063,1.748748,2.36434,ENSG00000173267
ENSG00000173269,1.885574,2.375682,3.063994,2.200385,3.8313,1.576795,2.077766,1.323099,1.383959,1.575975,1.923344,1.603678,1.804474,3.126906,1.698405,2.493007,ENSG00000173269
ENSG00000173272,9.107292,5.805484,8.495609,7.062571,7.255884,8.800363,7.794545,8.137777,10.717779,11.849242,11.583165,6.208368,6.548788,7.846288,8.26569,6.740667,ENSG00000173272
ENSG00000173273,9.323755,12.451001,13.898206,17.932535,12.380135,12.135526,17.938109,10.938886,9.154956,6.416435,6.552244,16.668992,16.634533,10.114041,9.80568,11.536367,ENSG00000173273
ENSG00000173275,1.662658,1.495841,1.163619,1.216294,1.620085,0.701954,1.461533,0.975013,1.89856,1.55273,2.291106,1.261863,1.291473,1.711491,1.5819,1.373373,ENSG00000173275
ENSG00000173276,4.959187,4.11044,4.242924,3.492454,4.502463,2.951761,4.392477,4.749641,4.911197,3.725716,3.421437,3.605235,4.982806,5.610931,3.910114,4.329241,ENSG00000173276
ENSG00000173281,1.531621,1.00888,0.952937,0.750005,1.902809,0.732914,0.669021,0.424151,1.372439,1.323646,7.949034,0.53104,0.780515,2.451678,1.174576,1.139388,ENSG00000173281
ENSG00000173285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173285
ENSG00000173295,0.242552,0.284543,0.124567,0.249348,0.06681,0.283795,0.293974,0.144421,0.160148,0.266359,0.298787,0.393327,0.133203,0.266111,0.132147,0.275093,ENSG00000173295
ENSG00000173302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062886,0.0,0.002842,0.0,0.0,ENSG00000173302
ENSG00000173320,4.250178,8.555447,6.849085,4.054941,6.2575,6.311486,6.886229,3.74995,5.492821,2.445584,1.882525,6.806582,7.846839,5.860241,4.457983,6.893258,ENSG00000173320
ENSG00000173327,2.191725,2.965951,1.539006,1.83156,2.831413,2.929307,2.055053,1.794028,1.986026,1.992862,2.343378,2.275743,1.408663,3.182921,2.102037,2.837596,ENSG00000173327
ENSG00000173334,4.647712,6.017094,4.437013,2.829753,7.476251,11.874166,3.790114,4.151221,5.00107,4.277383,6.245784,3.477026,6.75637,5.186859,4.68761,6.310548,ENSG00000173334
ENSG00000173335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173335
ENSG00000173338,0.023085,0.046805,0.084471,0.021471,0.047019,0.135338,0.045346,0.051526,0.057919,0.031348,0.0,0.025476,0.043795,0.04868,0.0,0.094814,ENSG00000173338
ENSG00000173349,18.540762,12.349749,7.445239,10.676621,9.309464,6.635013,10.139613,5.378232,15.982063,16.030814,11.119187,8.964579,9.117434,16.3129,10.949655,12.670396,ENSG00000173349
ENSG00000173357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173357
ENSG00000173366,2.829565,1.796051,3.815464,2.924642,2.926816,3.406867,2.775104,2.705179,1.927553,2.594111,2.958952,2.893566,3.300289,2.707014,2.421353,2.400696,ENSG00000173366
ENSG00000173369,2.934121,1.609613,1.860605,1.797977,4.900374,6.127572,1.722466,1.043069,2.453643,3.165828,9.350504,0.717589,1.951884,4.631875,2.885352,2.101324,ENSG00000173369
ENSG00000173372,3.502451,2.846419,2.707019,1.866473,6.88798,4.072407,1.550053,1.358283,3.207462,6.42492,16.502242,0.944658,1.979668,5.919355,3.394534,3.459686,ENSG00000173372
ENSG00000173376,0.313917,0.318658,4.259798,1.640353,0.774182,4.622608,0.606013,0.693222,0.756332,0.413077,4.370939,1.946589,2.190726,1.529109,0.367274,0.269994,ENSG00000173376
ENSG00000173389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042935,ENSG00000173389
ENSG00000173391,0.011791,0.023907,0.071714,0.098702,0.049366,0.286782,0.057748,0.052816,0.029583,0.016012,0.076072,0.052049,0.10051,0.198579,0.030565,0.019469,ENSG00000173391
ENSG00000173401,0.010529,0.023484,0.012843,0.097281,0.008817,0.040742,0.025165,0.118325,0.020694,0.021924,0.046445,0.049966,0.039618,0.098807,0.018197,0.026669,ENSG00000173401
ENSG00000173402,15.802352,19.769736,17.634166,21.398419,20.373689,20.884972,23.755075,13.615791,16.10075,11.593119,14.020322,20.495931,19.360527,18.664966,15.685155,18.855518,ENSG00000173402
ENSG00000173404,38.459753,45.032314,22.365456,41.668714,37.934455,40.497915,55.667683,135.337265,25.39694,39.97287,28.723207,49.004257,27.804369,48.695317,53.099447,47.305904,ENSG00000173404
ENSG00000173406,18.454679,25.07574,4.130716,1.293352,25.850703,14.431995,6.727968,9.274724,16.316691,15.784741,7.789163,6.04138,13.033505,8.918665,21.483709,23.516992,ENSG00000173406
ENSG00000173409,10.723968,7.317824,8.526892,7.636659,7.624104,8.197567,7.102244,8.311842,11.33921,12.721721,11.080575,7.569905,8.325825,8.217577,9.659231,8.847689,ENSG00000173409
ENSG00000173418,16.375198,11.784947,13.966477,12.42618,11.698881,14.756942,12.732009,12.628825,17.665141,18.873095,23.659018,12.113585,13.118392,16.348533,16.553019,12.77853,ENSG00000173418
ENSG00000173421,0.064882,0.137673,0.049412,0.052894,0.084459,0.104397,0.031701,0.064211,0.142406,0.033096,0.094573,0.044828,0.030825,0.187985,0.073709,0.066509,ENSG00000173421
ENSG00000173431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173431
ENSG00000173432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173432
ENSG00000173436,7.594744,8.080983,7.581498,7.335328,7.569219,8.069278,6.864233,9.565416,12.770713,10.907125,11.472142,8.384193,6.179188,7.62748,8.150192,7.570157,ENSG00000173436
ENSG00000173442,0.748728,0.921172,1.079522,0.30858,1.234791,2.692581,0.314013,0.289796,0.656647,0.570064,1.13702,0.754867,1.471422,0.876975,0.563405,0.618827,ENSG00000173442
ENSG00000173451,4.791747,4.255687,3.440728,5.034666,4.419148,3.753349,4.518295,6.325953,5.461867,5.833794,4.568453,3.906288,5.927302,5.83263,5.772736,3.75976,ENSG00000173451
ENSG00000173452,3.789856,3.719802,6.108461,5.185244,4.108272,6.919954,2.960108,4.485983,4.817659,5.543327,4.266717,5.222979,7.781399,2.567258,5.055623,3.494744,ENSG00000173452
ENSG00000173456,24.267585,18.534806,13.860134,18.343202,16.261826,12.337313,20.540408,12.020161,22.13919,20.216079,15.98523,15.543411,13.974569,22.145928,16.643258,19.438533,ENSG00000173456
ENSG00000173457,34.636342,21.033786,33.338751,41.447671,28.076314,26.247721,31.968345,49.073905,31.821153,53.877555,35.189931,43.456584,27.639206,33.608894,43.019746,33.194828,ENSG00000173457
ENSG00000173464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173464
ENSG00000173465,61.120532,48.011028,64.431328,55.414177,58.722261,65.742875,57.862037,63.822319,55.540114,73.41121,56.484793,53.252351,53.187987,47.820482,66.665801,55.719581,ENSG00000173465
ENSG00000173467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015132,0.0,0.0,0.11876,0.0,0.0,0.0,0.0,0.0,ENSG00000173467
ENSG00000173473,55.565633,50.107911,32.687538,43.906888,38.396735,18.618218,47.947094,32.830308,52.904234,38.83179,27.98732,39.241197,31.838452,56.126976,42.055722,47.958423,ENSG00000173473
ENSG00000173480,0.854989,2.530918,0.983075,1.364305,1.227623,2.011788,1.260457,0.833599,0.689436,0.520528,0.592029,2.243829,1.310496,1.085186,0.678103,1.835699,ENSG00000173480
ENSG00000173482,4.924304,10.919209,8.515368,3.207921,11.052521,23.69191,7.842332,2.165342,3.674296,3.899662,5.622429,10.683886,11.445038,4.29534,7.585194,9.650616,ENSG00000173482
ENSG00000173486,10.783535,8.678655,10.524001,8.75815,8.907322,15.765774,9.167061,23.127767,15.874591,15.151439,14.301152,10.00193,8.106981,11.741939,9.873778,10.737981,ENSG00000173486
ENSG00000173511,27.050341,26.124309,30.940841,35.285667,25.400656,30.499744,30.612869,28.199435,30.098695,31.805009,31.83831,36.681864,23.087963,27.982029,31.359407,26.698963,ENSG00000173511
ENSG00000173517,0.89899,1.960757,2.222244,1.734969,2.060156,1.299569,1.528548,0.684463,0.948926,0.663135,1.241419,2.081216,1.686887,1.6232,1.054705,1.596291,ENSG00000173517
ENSG00000173530,3.39338,1.994247,1.561148,2.335735,2.155243,0.926691,2.472703,1.228109,1.419858,1.863308,2.515145,2.017951,1.658388,2.260328,1.695689,2.366423,ENSG00000173530
ENSG00000173531,0.100232,0.26954,0.147174,0.116065,0.226991,1.723517,0.097409,0.105146,0.156664,0.050146,0.210921,0.341685,0.189698,0.114481,0.064397,0.116411,ENSG00000173531
ENSG00000173535,0.08004,0.045895,0.049035,0.037392,0.084157,0.067521,0.052291,0.03032,0.117675,0.090986,0.069071,0.058954,0.0,0.167832,0.086843,0.071773,ENSG00000173535
ENSG00000173540,4.601196,5.223836,4.494318,4.909099,4.88201,5.863243,4.827557,3.761908,4.556439,4.151352,4.312308,5.359117,4.831427,3.782381,4.520179,5.086072,ENSG00000173540
ENSG00000173542,7.54971,7.715877,5.132598,7.445078,6.82298,4.711827,7.86075,6.923201,7.719145,7.18485,6.275257,7.074869,7.12505,7.541921,7.891664,6.686452,ENSG00000173542
ENSG00000173545,21.166817,15.873583,22.764895,17.535286,17.563615,23.183468,17.138255,18.655582,20.847257,23.501037,22.244235,17.315171,18.858099,19.284618,21.130154,17.39042,ENSG00000173545
ENSG00000173546,1.191525,2.142168,2.636696,2.280018,2.849196,2.705245,2.362067,1.053256,0.851168,0.702828,4.188731,2.274554,1.926442,1.673589,1.306203,1.932527,ENSG00000173546
ENSG00000173548,1.959055,2.024841,1.19892,2.000769,1.614294,1.353712,2.029677,1.775541,2.109881,1.831073,2.790528,1.985678,1.236264,3.59477,1.69714,1.930773,ENSG00000173548
ENSG00000173557,0.07191,0.18895,0.263842,0.106653,0.150128,0.100952,0.309618,0.0,0.090211,0.117181,0.460414,0.269604,0.274874,0.242421,0.223691,0.082818,ENSG00000173557
ENSG00000173559,0.354554,0.464,0.216072,0.377661,0.312631,0.196828,0.360982,0.122131,0.296632,0.554304,0.542726,0.377619,0.262125,0.301243,0.607606,0.334668,ENSG00000173559
ENSG00000173566,0.532592,0.603482,0.951419,0.327408,0.410837,0.649529,0.302417,0.835061,0.540772,0.696119,0.798568,0.384798,0.603083,0.864562,0.505508,0.252642,ENSG00000173566
ENSG00000173567,0.176732,0.16041,0.123342,0.100498,0.118401,0.099551,0.093761,0.113349,0.213761,0.074798,0.210653,0.18674,0.098806,0.210749,0.161727,0.121789,ENSG00000173567
ENSG00000173572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173572
ENSG00000173575,10.036808,14.112541,10.85997,12.780598,11.322808,13.062062,13.19117,11.544267,10.379672,11.460943,10.599633,14.209482,11.164011,9.468446,10.95492,12.261519,ENSG00000173575
ENSG00000173578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01734,0.0,0.006339,0.0,0.0,0.0,ENSG00000173578
ENSG00000173581,6.920901,8.734998,12.581095,6.445154,10.829796,13.816828,6.344423,6.576102,6.214343,5.943518,7.74573,8.653338,9.749896,6.306128,7.823221,8.228129,ENSG00000173581
ENSG00000173585,0.0,0.013029,0.047029,0.023908,0.1118,0.01507,0.012623,0.0,0.0,0.017453,0.033348,0.0,0.0,0.040653,0.0,0.013197,ENSG00000173585
ENSG00000173588,2.147124,2.444008,1.580838,2.256165,1.59858,1.266847,2.652221,1.11366,2.225743,1.994123,1.916486,2.909319,1.742087,1.993399,1.87905,1.85787,ENSG00000173588
ENSG00000173597,0.021492,0.065363,0.078642,0.01999,0.132843,0.0,0.021109,0.0,0.107481,0.0,0.138659,0.034936,0.040497,0.053895,0.055336,0.0,ENSG00000173597
ENSG00000173598,6.330538,6.102243,3.328757,4.38159,7.695031,4.164782,5.370524,4.795381,5.966383,7.001954,11.080075,4.569751,5.475796,6.916314,7.651342,6.07324,ENSG00000173598
ENSG00000173599,11.29916,11.136881,7.460881,7.632429,11.116844,8.877252,9.63702,8.490797,8.997209,9.909598,8.158479,9.247447,8.08672,9.361538,10.767951,12.177919,ENSG00000173599
ENSG00000173610,0.00894,0.0,0.0,0.0,0.018589,0.0,0.0,0.0,0.0,0.0,4.720837,0.0,0.0,0.0,0.0,0.027416,ENSG00000173610
ENSG00000173611,1.303905,1.757662,2.072052,1.630481,1.911423,1.618678,1.892957,1.514089,1.266239,1.058106,1.433796,1.764473,2.201061,1.291168,1.248134,1.767432,ENSG00000173611
ENSG00000173612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032685,0.0,0.0,0.0,0.0,0.0,ENSG00000173612
ENSG00000173614,1.140037,1.75071,0.907027,1.230644,1.169025,1.289859,1.171345,0.713126,0.93076,1.04932,1.371052,1.404372,0.731971,1.358381,0.770554,1.192859,ENSG00000173614
ENSG00000173621,24.521495,21.569812,24.257082,18.748,24.763032,43.796394,22.389729,29.559334,20.339769,23.301349,16.41454,22.466035,24.080075,20.15633,22.622468,24.339947,ENSG00000173621
ENSG00000173626,0.016786,0.016122,0.034268,0.005916,0.034585,0.091782,0.002083,0.032183,0.032806,0.014157,0.033469,0.01443,0.024806,0.046576,0.0,0.0,ENSG00000173626
ENSG00000173627,0.0,0.0,0.0,0.012666,0.0,0.015967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043074,0.0,0.0,ENSG00000173627
ENSG00000173638,3.357109,3.34005,2.718565,2.339156,4.759351,4.10621,2.474523,2.872761,2.910042,2.564472,3.155038,2.382046,2.634271,6.019034,2.600254,3.381512,ENSG00000173638
ENSG00000173641,0.009233,0.0,0.022523,0.03435,0.07731,0.053982,0.009068,0.0,0.04633,0.024906,0.119781,0.0,0.008758,0.116554,0.0,0.0,ENSG00000173641
ENSG00000173653,3.664501,3.65789,3.060383,2.670345,2.934195,4.431287,3.107211,3.487863,2.9892,2.756189,2.690617,3.068343,2.615128,2.962785,2.938226,3.364366,ENSG00000173653
ENSG00000173660,63.862091,56.23211,64.359347,65.919098,63.561235,76.941386,67.364054,53.597934,104.365419,105.932528,107.69642,50.489115,61.596285,68.989825,75.339813,56.893211,ENSG00000173660
ENSG00000173662,0.0,0.012638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050787,0.011584,0.013758,0.0,0.0,0.0,0.0,ENSG00000173662
ENSG00000173673,0.0,0.0,0.062861,0.02915,0.0,2.397568,0.0,1.387482,0.0,0.0,0.066862,0.056107,0.048886,0.053605,0.0,0.0,ENSG00000173673
ENSG00000173674,23.729471,15.60749,12.882782,17.694513,18.437007,12.470727,18.203236,16.783671,21.156989,24.624252,19.130092,15.584842,20.647133,20.266485,20.478419,16.924229,ENSG00000173674
ENSG00000173678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173678
ENSG00000173679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173679
ENSG00000173681,1.874709,3.023396,2.296665,2.300203,2.623776,2.283566,2.086111,1.859273,2.137771,2.011247,1.913234,2.716831,2.350661,2.045022,2.423079,2.351239,ENSG00000173681
ENSG00000173692,31.396183,29.462126,31.600105,28.304841,30.975979,24.269654,29.777831,30.059085,30.861274,28.675607,28.669751,30.012978,30.188851,28.904394,32.470807,31.166694,ENSG00000173692
ENSG00000173698,0.060093,0.06063,0.044002,0.023052,0.165761,0.185971,0.03125,0.011908,0.008883,0.028717,0.07939,0.007762,0.085232,0.070827,0.031999,0.076,ENSG00000173698
ENSG00000173699,0.0,0.0,0.021206,0.014859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173699
ENSG00000173702,0.0,0.010429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007034,0.0,0.0,0.0,0.0,0.0,ENSG00000173702
ENSG00000173705,0.223154,0.109458,0.193146,0.281608,0.196141,0.283023,0.197929,0.456513,0.11589,0.176263,3.113571,0.142921,0.150485,0.455372,0.140198,0.11847,ENSG00000173705
ENSG00000173706,4.154469,12.389716,2.861071,2.810009,6.039477,2.652351,5.897247,4.099509,9.346672,4.216145,3.168896,6.355202,3.259863,14.100791,5.441559,9.132412,ENSG00000173706
ENSG00000173714,1.556398,0.764943,2.537319,0.591892,6.187748,1.843949,0.276797,8.894981,1.033194,1.012306,7.661496,0.130424,1.07781,19.297788,1.385628,1.044977,ENSG00000173714
ENSG00000173715,2.75962,2.859031,3.934917,3.645694,3.264642,3.579195,3.422085,5.649609,2.59378,3.179109,3.426599,3.604215,3.691001,3.252079,2.96122,3.068268,ENSG00000173715
ENSG00000173726,99.197623,92.716371,115.23124,101.729337,110.890424,86.647461,94.962816,82.104724,98.699881,109.967879,92.177593,88.956458,126.514114,79.966926,101.621548,92.782039,ENSG00000173726
ENSG00000173727,0.792639,0.679112,0.491102,0.743766,0.557995,0.53461,0.082674,0.561837,0.627417,0.60296,0.303952,0.39015,0.377932,0.529552,0.552777,0.503457,ENSG00000173727
ENSG00000173728,0.0,0.0,0.0,0.0,0.0,0.073289,0.055583,0.007644,0.0,0.0,0.006027,0.034489,0.088935,0.032952,0.0,0.0,ENSG00000173728
ENSG00000173744,14.910664,11.774919,14.241004,14.298113,12.074965,6.584537,13.411709,8.187664,11.03254,11.743375,10.284433,12.699522,13.547522,11.78168,11.611953,12.699468,ENSG00000173744
ENSG00000173757,14.434325,12.263723,8.7986,13.773349,8.897267,7.941396,13.817162,9.788337,13.784739,10.138836,8.137276,12.641309,8.973482,15.506279,9.58643,11.252356,ENSG00000173757
ENSG00000173762,0.084213,0.0,0.034239,0.0,0.118719,0.032914,0.0,0.063514,0.07043,0.03812,0.108763,0.061957,0.053255,0.088793,0.036384,0.085692,ENSG00000173762
ENSG00000173769,0.0,0.0,0.0,0.0,0.0,0.003635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173769
ENSG00000173786,37.848592,33.213932,42.520762,43.738233,35.972748,34.502849,42.605925,27.762415,35.95548,35.659386,52.773088,39.816318,38.788907,36.034538,33.13606,35.635475,ENSG00000173786
ENSG00000173801,9.378619,10.837708,16.702104,10.041138,16.517785,26.521529,11.440892,21.252316,6.241297,6.268721,8.933138,12.390706,15.226077,14.533037,9.248568,12.524226,ENSG00000173801
ENSG00000173805,0.023174,0.046271,0.070663,0.311221,0.012128,0.781556,0.028451,0.21593,0.07258,0.007867,0.066731,0.228869,0.175705,0.231873,0.037545,0.023795,ENSG00000173805
ENSG00000173809,0.017829,0.036396,0.071196,0.033506,0.018917,0.101803,0.008755,0.111071,0.011183,0.0,0.0,0.01981,0.039152,0.028583,0.011712,0.018306,ENSG00000173809
ENSG00000173810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03144,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173810
ENSG00000173811,0.318192,0.168935,0.436998,0.371146,0.226747,0.175852,0.212771,0.09426,0.291821,0.317113,0.505422,0.231615,0.428923,0.662919,0.285453,0.341751,ENSG00000173811
ENSG00000173812,109.214179,112.27557,147.793954,140.405148,128.806265,113.701774,131.02453,121.987571,102.389482,117.425882,119.61604,120.075236,131.457725,99.439027,115.096321,111.310039,ENSG00000173812
ENSG00000173818,1.717117,2.03326,2.538787,2.037084,2.291694,3.815696,1.994864,1.896649,1.932726,1.662789,2.301254,2.462048,2.351585,1.863903,1.772262,2.06637,ENSG00000173818
ENSG00000173821,0.611519,1.646972,0.648073,1.027748,1.164014,1.097477,1.153387,0.397034,0.588877,0.328908,0.407314,1.466922,0.666351,0.878994,0.559001,1.208856,ENSG00000173821
ENSG00000173825,3.550791,2.392343,3.624342,3.039735,3.391566,6.519435,3.176561,5.529997,3.749553,3.932725,2.827901,4.172189,3.504065,3.89878,3.853257,3.199683,ENSG00000173825
ENSG00000173826,0.0,0.021443,0.011854,0.015553,0.010172,0.012233,0.020635,0.0,0.026535,0.0,0.027442,0.011671,0.009354,0.033152,0.02723,0.013354,ENSG00000173826
ENSG00000173838,0.062304,0.054139,0.25791,0.384281,0.046455,0.108876,0.182872,0.129676,0.100039,0.092447,0.207851,0.252465,0.171823,0.433849,0.114584,0.075583,ENSG00000173838
ENSG00000173846,4.839989,6.520929,2.548631,2.188864,4.237541,3.732202,2.192409,5.932075,4.925807,7.811653,4.48124,2.870346,3.307784,3.302869,6.413962,5.988838,ENSG00000173846
ENSG00000173848,15.903587,13.621733,9.715365,14.362718,12.800526,6.209001,15.270979,9.828119,14.379939,15.724435,22.427194,11.966439,9.213364,10.470613,14.724855,12.804734,ENSG00000173848
ENSG00000173852,16.145654,11.469273,4.14901,6.714397,14.921083,3.693429,10.286974,5.031465,12.513766,11.71182,10.978662,6.733085,9.640317,12.451711,12.764744,13.237215,ENSG00000173852
ENSG00000173862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000173862
ENSG00000173867,22.871237,13.587657,18.483699,16.183515,13.31671,12.305639,14.788275,11.6619,15.755007,22.369194,19.163559,12.84566,16.419293,17.491567,16.762464,16.999103,ENSG00000173867
ENSG00000173868,1.484495,1.060786,0.876726,0.784335,0.932199,0.824963,0.460411,0.689795,2.346693,2.377222,6.300118,0.551373,0.649744,3.854681,1.376784,1.23436,ENSG00000173868
ENSG00000173875,5.074777,5.965479,5.419546,5.27715,5.32449,4.883449,5.016475,4.443044,4.179296,3.38286,3.656562,5.092072,6.226095,4.302729,4.706932,4.719479,ENSG00000173875
ENSG00000173876,0.0,0.027404,0.0,0.0,0.016632,0.047543,0.0,0.0,0.0,0.0,0.03507,0.044545,0.025468,0.014251,0.017518,0.027756,ENSG00000173876
ENSG00000173889,0.917788,1.758954,1.222273,1.31364,1.337702,1.175538,1.522866,0.499405,0.905483,0.670954,0.627051,1.526607,1.473596,1.091948,0.963769,1.421211,ENSG00000173889
ENSG00000173890,0.056492,0.024481,0.282281,0.079679,0.075942,0.056629,0.055163,0.045738,0.081149,0.065733,0.204276,0.017847,0.0767,0.093551,0.124631,0.066421,ENSG00000173890
ENSG00000173894,21.721174,20.008642,9.681324,22.032706,12.335666,8.272562,19.270825,13.708345,20.175699,16.805458,11.367482,19.291846,9.61269,24.015427,13.683365,21.101752,ENSG00000173894
ENSG00000173898,13.734727,32.278822,19.19327,14.736985,26.531614,32.823542,17.386342,15.110561,13.435783,10.145226,5.180376,25.224917,21.531238,12.509872,17.075293,28.45337,ENSG00000173898
ENSG00000173905,8.805361,15.635681,6.401788,9.636071,11.571329,7.535928,12.97427,13.807852,12.83389,8.968228,12.086598,12.892785,7.405435,15.462771,12.171759,12.414041,ENSG00000173905
ENSG00000173908,0.0,0.0,0.0,0.016124,0.0,0.0,0.0,0.0,0.0,0.0,0.044981,0.0,0.0,0.0,0.0,0.0178,ENSG00000173908
ENSG00000173914,11.544511,12.114522,15.525525,14.858342,14.06027,16.234241,12.746905,12.202332,9.959046,11.67607,9.975081,15.271992,15.562136,10.045479,12.257024,11.760352,ENSG00000173914
ENSG00000173915,30.487172,19.779281,38.525875,28.883365,27.195798,29.080016,27.887304,38.847108,45.714791,48.682122,55.3896,24.525745,31.75926,30.582646,35.841883,21.569044,ENSG00000173915
ENSG00000173917,0.020781,0.0,0.051389,0.02939,0.022049,0.464965,0.0,0.0,0.066067,0.0,0.095654,0.023248,0.009991,0.022211,0.011623,0.0,ENSG00000173917
ENSG00000173918,0.369166,0.407137,0.754469,0.460779,1.176112,0.954532,0.586049,0.516113,0.517256,0.634068,4.46435,0.575388,0.531883,1.762348,0.717827,0.496021,ENSG00000173918
ENSG00000173926,0.805965,0.512872,2.119032,1.127562,1.163482,0.952749,0.829779,0.188257,0.767727,0.75538,1.993445,0.87532,1.610182,0.945463,0.630466,0.528937,ENSG00000173926
ENSG00000173928,0.905124,0.591006,0.623754,0.564336,0.626781,0.915084,0.298252,0.68309,0.489524,0.611973,0.969489,0.608716,0.471728,0.913513,0.55977,0.532025,ENSG00000173928
